Number of data: 349
Speed		Altitude	CPA		TBH
220.648438	10972	0.0151062133	0
220.648438	10972	0.0154828615	0
220.648438	10972	0.0164658427	0
220.648438	10972	0.0111047477	0
220.648438	10972	0.011493315	0
220.648438	10972	0.0107873036	0
220.648438	10972	0.00991650298	0
220.648438	10972	0.0100916596	0
220.648438	10972	0.0102303205	0
220.648438	10972	0.0104456795	0
220.648438	10972	0.010358505	0
220.648438	10972	0.00296975113	0
220.648438	10972	3.624077e-005	0
220.648438	10972	0.0040291287	0
220.648438	10972	0.00651177391	0
220.648438	10972	0.00623654481	0
224.265625	10972	0.00833694078	0
224.265625	10972	0.00710846623	0
220.648438	10972	0.00514599215	0
220.648438	10972	0.00565446913	0
220.648438	10972	0.00515826885	0
220.648438	10972	0.0056769154	0
220.648438	10972	0.00690408703	0
220.648438	10972	0.00602885475	0
220.648438	10972	0.006821285	0
220.648438	10972	0.00520748319	0
220.648438	10972	0.00991162751	0
224.265625	10972	0.0114338873	0
224.265625	10972	0.00926724263	0
224.265625	10972	0.00748694222	0
224.265625	10972	0.00947169773	0
220.648438	10972	0.00248809555	0
220.648438	10972	0.0034380022	0
220.648438	10972	0.00184690289	0
220.648438	10972	0.0026069961	0
220.648438	10972	0.00396048743	0
224.265625	10972	0.00544156507	0
224.265625	10972	0.0048471177	0
224.265625	10972	0.00127545313	0
224.265625	10972	0.00285605155	0
224.265625	10972	0.0020111124	0
224.265625	10972	0.00119611865	0
220.648438	10972	0.00144980953	0
224.265625	10972	0.00309512089	0
224.265625	10972	0.00174168393	0
224.265625	10972	0.00115623209	0
224.265625	10972	0.0023512654	0
224.265625	10972	0.00327151618	0
224.265625	10972	0.00322419452	0
224.265625	10972	0.00262279296	0
224.265625	10972	0.00327653205	0
224.265625	10972	0.00397365727	0
224.265625	10972	0.0039522429	0
224.265625	10972	0.00154004933	0
224.265625	10972	0.00520477397	0
224.265625	10972	0.00116639829	0
224.265625	10972	0.00387843652	0
224.265625	10972	0.00386290927	0
224.265625	10972	0.000657523866	0
224.265625	10972	0.00487120496	0
224.265625	10972	0.00353893521	0
224.265625	10972	0.00237779785	0
224.265625	10972	0.00377262011	0
224.265625	10972	0.00378142437	0
224.265625	10972	0.00436070515	0
224.265625	10972	0.00498915184	0
224.265625	10972	0.00192559336	0
224.265625	10972	0.0053149974	0
224.265625	10972	0.00646084035	0
224.265625	10972	0.00484354841	0
224.265625	10972	0.00317419507	0
224.265625	10972	0.0026648296	0
224.265625	10972	0.0046107294	0
224.265625	10972	0.00461630663	0
224.265625	10972	0.00407696469	0
224.265625	10972	0.00506528094	0
224.265625	10972	0.00470950734	0
224.265625	10972	0.00495455135	0
224.265625	10972	0.00220170966	0
224.265625	10972	0.00295065553	0
224.265625	10972	0.00407245569	0
227.882813	10972	0.00286863442	0
224.265625	10972	0.00566956308	0
224.265625	10972	0.00105605624	0
224.265625	10972	0.00206540921	0
224.265625	10972	0.00425517559	0
224.265625	10972	0.00610790635	0
224.265625	10972	0.00636621052	0
224.265625	10972	0.00520099187	0
224.265625	10972	0.00291610113	0
224.265625	10972	0.00174208137	0
224.265625	10972	0.0068511134	0
224.265625	10972	0.00131782505	0
224.265625	10972	0.00454874523	0
224.265625	10972	0.00325076701	0
224.265625	10972	0.00440446241	0
224.265625	10972	0.00306116301	0
224.265625	10972	0.00551002519	0
224.265625	10972	0.0065181586	0
227.882813	10972	0.00479132961	0
227.882813	10972	0.00337782735	0
227.882813	10972	0.000231997314	0
227.882813	10972	0.000945387874	0
227.882813	10972	0.000257879467	0
227.882813	10972	0.0054986719	0
227.882813	10972	0.0129729854	0
227.882813	10972	0.00631684391	0
227.882813	10972	0.00521687837	0
227.882813	10972	0.00594908278	0
224.265625	10972	0.00938649848	0
224.265625	10972	0.0085507296	0
224.265625	10972	0.0132334474	0
227.882813	10972	0.0073751118	0
224.265625	10972	0.00841959566	0
224.265625	10972	0.011453337	0
224.265625	10972	0.0154809672	0
224.265625	10972	0.0128994267	0
224.265625	10972	0.00677325204	0
224.265625	10972	0.00634573866	0
224.265625	10972	0.00770753855	0
224.265625	10972	0.00409720186	0
224.265625	10972	0.00274667027	0
224.265625	10972	0.00494446093	0
224.265625	10972	0.0032093951	0
224.265625	10972	0.00135160016	0
224.265625	10972	0.00269555883	0
224.265625	10972	0.00671143318	0
224.265625	10972	0.000356703124	0
224.265625	10972	0.00320791826	0
224.265625	10972	0.00236363127	0
227.882813	10972	0.0179382879	0
224.265625	10972	0.0170469955	0
224.265625	10972	0.012808145	0
224.265625	10972	0.0106291138	0
224.265625	10972	0.00450570835	0
224.265625	10972	0.000362275692	0
224.265625	10972	0.00455426518	0
224.265625	10972	0.00697811646	0
224.265625	10972	0.0132714873	0
224.265625	10972	0.0225755014	0
224.265625	10972	0.0302776936	0
224.265625	10972	0.0253208634	0
224.265625	10972	0.0153975971	0
224.265625	10972	0.0113640754	0
224.265625	10972	0.022630671	0
224.265625	10972	0.0247729402	0
224.265625	10972	0.0228061043	0
227.882813	10972	0.0055521871	0
227.882813	10972	0.000821560912	0
227.882813	10972	0.00234162714	0
227.882813	10972	0.0106548741	0
227.882813	10972	0.00161592872	0
227.882813	10972	0.000639501726	0
227.882813	10972	0.00594616868	0
227.882813	10972	0.00451398408	0
227.882813	10972	0.00896989647	0
227.882813	10972	0.00529639237	0
227.882813	10972	0.0115209464	0
227.882813	10972	0.0104829343	0
224.265625	10972	0.00590311224	0
224.265625	10972	0.00680321176	0
224.265625	10972	0.0179244839	0
224.265625	10972	0.0210565291	0
224.265625	10972	0.0338623524	4.10271645
224.265625	10972	0.0418857895	9.03694248
224.265625	10972	0.0240177549	18.9228725
224.265625	10972	0.00949582271	23.9243603
224.265625	10972	0.00790636707	28.8845654
224.265625	10972	0.00912408344	32.9278297
224.265625	10972	0.00558268419	43.4468002
224.265625	10972	0.00486288453	51.7377701
224.265625	10972	0.00248950487	56.0367088
224.265625	10972	0.00029664475	61.6281586
224.265625	10972	0.0130631616	66.3834457
224.265625	10972	0.00931942184	70.6656952
224.265625	10972	0.00584066799	80.4226761
224.265625	10972	0.00491852127	85.8515396
224.265625	10972	0.0159565527	90.0986099
224.265625	10972	0.0178619139	93.9856644
224.265625	10972	0.0123054385	113.742317
224.265625	10972	0.0101082008	117.520142
224.265625	10972	0.0378978588	122.352348
224.265625	10972	0.0288624428	127.841225
224.265625	10972	0.00817255955	132.713913
224.265625	10972	0.00740001397	137.360489
224.265625	10972	0.0182593148	142.134827
224.265625	10972	0.00400779955	146.005234
224.265625	10972	0.00843284838	151.368088
224.265625	10972	0.0221035667	160.356079
224.265625	10972	0.0381402075	165.123322
224.265625	10972	0.0231654532	170.566391
224.265625	10972	0.00213557086	175.24472
224.265625	10972	0.0073202434	179.376541
224.265625	10972	0.00799457636	184.407593
224.265625	10972	0.00439178245	193.860565
224.265625	10972	0.00149600476	198.50853
224.265625	10972	0.0025677036	203.375443
224.265625	10972	0.00973635353	208.193054
227.882813	10972	0.0402148478	210.103302
224.265625	10972	0.0319822393	217.425751
224.265625	10972	0.036228992		222.568359
224.265625	10972	0.0383902863	225.889938
227.882813	10972	0.0487259962	228.55658
224.265625	10972	0.0256820209	245.777069
224.265625	10972	0.0436189622	255.22197
227.882813	10972	0.0690530613	256.557678
224.265625	10972	0.0481617637	264.295105
224.265625	10972	0.0253586229	268.937531
224.265625	10972	0.0149590131	273.852936
224.265625	10972	0.0215643104	282.828247
224.265625	10972	0.0394900627	287.647583
224.265625	10972	0.0452573076	292.613342
224.265625	10972	0.0212211497	297.771301
224.265625	10972	0.0109436307	302.163116
224.265625	10972	0.00641427981	306.938293
224.265625	10972	0.0118603157	312.218994
224.265625	10972	0.0184169225	316.244324
224.265625	10972	0.0024270229	321.362946
224.265625	10972	0.027958937		325.258698
224.265625	10972	0.000181642245	335.770203
224.265625	10972	0.0137373926	340.389618
224.265625	10972	0.0388308726	345.579529
227.882813	10972	0.073972933		345.213654
224.265625	10972	0.0474393331	354.37735
224.265625	10972	0.000953057024	368.191833
224.265625	10972	0.0150980949	373.86676
224.265625	10972	0.00929388124	377.740143
224.265625	10972	0.0321945958	382.701324
224.265625	10972	0.0362475142	387.586243
224.265625	10972	0.0815857127	392.066376
224.265625	10972	0.0789672583	402.091187
224.265625	10972	0.0574659295	406.7836
